M_ID,value,meas_ID,type,sub_type,units,date,year,doy,dap
6,80,gleaf_ang3,msr,LEAF-6,degree,11/14/2014,2014,318,122
6,80,gleaf_ang3,msr,LEAF-7,degree,11/14/2014,2014,318,122
6,20,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
6,0,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
6,50,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
6,0,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
6,60,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
6,30,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
6,30,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
6,0,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
6,80,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
6,0,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
6,90,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
6,10,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
6,90,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
6,70,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,0,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,90,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,90,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,70,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,30,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,40,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,90,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,50,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,90,gleaf_ang3,msr,LEAF-6,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,90,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,30,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,40,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,70,gleaf_ang3,msr,LEAF-6,degree,11/14/2014,2014,318,122
5,50,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,90,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,70,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,60,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,40,gleaf_ang3,msr,LEAF-6,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-7,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,40,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,90,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,40,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,0,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,0,gleaf_ang3,msr,LEAF-6,degree,11/14/2014,2014,318,122
5,30,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,70,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,70,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,30,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,70,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,30,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,0,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,30,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,30,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,40,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,90,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,90,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,90,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,30,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,90,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,40,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,40,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,30,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,0,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,30,gleaf_ang3,msr,LEAF-6,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-7,degree,11/14/2014,2014,318,122
5,90,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,0,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,30,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,20,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,30,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,40,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,90,gleaf_ang3,msr,LEAF-6,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,90,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,0,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,0,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,50,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
5,30,gleaf_ang3,msr,LEAF-1,degree,11/14/2014,2014,318,122
5,30,gleaf_ang3,msr,LEAF-2,degree,11/14/2014,2014,318,122
5,10,gleaf_ang3,msr,LEAF-3,degree,11/14/2014,2014,318,122
5,50,gleaf_ang3,msr,LEAF-4,degree,11/14/2014,2014,318,122
5,40,gleaf_ang3,msr,LEAF-5,degree,11/14/2014,2014,318,122
6,40,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,90,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,4,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,0,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,80,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
6,0,gleaf_ang3,msr,LEAF-6,degree,12/11/2014,2014,345,149
6,70,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,80,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,0,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,90,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,50,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,80,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
6,98,gleaf_ang3,msr,LEAF-6,degree,12/11/2014,2014,345,149
6,90,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,90,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,0,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
6,60,gleaf_ang3,msr,LEAF-6,degree,12/11/2014,2014,345,149
6,90,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,90,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,90,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
6,0,gleaf_ang3,msr,LEAF-6,degree,12/11/2014,2014,345,149
6,40,gleaf_ang3,msr,LEAF-7,degree,12/11/2014,2014,345,149
6,0,gleaf_ang3,msr,LEAF-8,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,60,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,50,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
6,3,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
6,40,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,80,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,40,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,40,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,90,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-6,degree,12/11/2014,2014,345,149
6,90,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,40,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,40,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,40,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,60,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,90,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,90,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,90,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
6,10,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
6,20,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
6,30,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,50,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,40,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,90,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
5,50,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,90,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,90,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,50,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
5,0,gleaf_ang3,msr,LEAF-6,degree,12/11/2014,2014,345,149
5,90,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,0,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-6,degree,12/11/2014,2014,345,149
5,40,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,70,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,90,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
5,0,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,90,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,90,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-6,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-7,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,50,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,40,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,0,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,50,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,60,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,60,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,0,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,50,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,60,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,90,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,50,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,40,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,60,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,90,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,40,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,90,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,60,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
5,0,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,50,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,30,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-5,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-6,degree,12/11/2014,2014,345,149
5,20,gleaf_ang3,msr,LEAF-1,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-2,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-3,degree,12/11/2014,2014,345,149
5,10,gleaf_ang3,msr,LEAF-4,degree,12/11/2014,2014,345,149
6,70,gleaf_ang3,msr,LEAF-1,degree,01/13/2015,2015,13,182
6,10,gleaf_ang3,msr,LEAF-2,degree,01/13/2015,2015,13,182
6,90,gleaf_ang3,msr,LEAF-3,degree,01/13/2015,2015,13,182
6,40,gleaf_ang3,msr,LEAF-4,degree,01/13/2015,2015,13,182
6,50,gleaf_ang3,msr,LEAF-5,degree,01/13/2015,2015,13,182
6,20,gleaf_ang3,msr,LEAF-6,degree,01/13/2015,2015,13,182
6,40,gleaf_ang3,msr,LEAF-1,degree,01/13/2015,2015,13,182
6,90,gleaf_ang3,msr,LEAF-2,degree,01/13/2015,2015,13,182
6,90,gleaf_ang3,msr,LEAF-3,degree,01/13/2015,2015,13,182
6,90,gleaf_ang3,msr,LEAF-4,degree,01/13/2015,2015,13,182
6,10,gleaf_ang3,msr,LEAF-5,degree,01/13/2015,2015,13,182
6,0,gleaf_ang3,msr,LEAF-1,degree,01/13/2015,2015,13,182
6,40,gleaf_ang3,msr,LEAF-1,degree,01/13/2015,2015,13,182
6,10,gleaf_ang3,msr,LEAF-2,degree,01/13/2015,2015,13,182
6,40,gleaf_ang3,msr,LEAF-3,degree,01/13/2015,2015,13,182
6,10,gleaf_ang3,msr,LEAF-1,degree,01/13/2015,2015,13,182
6,20,gleaf_ang3,msr,LEAF-2,degree,01/13/2015,2015,13,182
6,20,gleaf_ang3,msr,LEAF-3,degree,01/13/2015,2015,13,182
6,60,gleaf_ang3,msr,LEAF-4,degree,01/13/2015,2015,13,182
6,40,gleaf_ang3,msr,LEAF-5,degree,01/13/2015,2015,13,182
6,20,gleaf_ang3,msr,LEAF-6,degree,01/13/2015,2015,13,182
6,40,gleaf_ang3,msr,LEAF-7,degree,01/13/2015,2015,13,182
6,50,gleaf_ang3,msr,LEAF-1,degree,01/13/2015,2015,13,182
6,40,gleaf_ang3,msr,LEAF-2,degree,01/13/2015,2015,13,182
6,20,gleaf_ang3,msr,LEAF-3,degree,01/13/2015,2015,13,182
6,60,gleaf_ang3,msr,LEAF-4,degree,01/13/2015,2015,13,182
6,90,gleaf_ang3,msr,LEAF-5,degree,01/13/2015,2015,13,182
6,0,gleaf_ang3,msr,LEAF-6,degree,01/13/2015,2015,13,182
6,10,gleaf_ang3,msr,LEAF-1,degree,01/13/2015,2015,13,182
6,0,gleaf_ang3,msr,LEAF-3,degree,01/13/2015,2015,13,182
6,20,gleaf_ang3,msr,LEAF-4,degree,01/13/2015,2015,13,182
6,10,gleaf_ang3,msr,LEAF-5,degree,01/13/2015,2015,13,182
6,10,gleaf_ang3,msr,LEAF-1,degree,01/13/2015,2015,13,182
6,10,gleaf_ang3,msr,LEAF-1,degree,01/13/2015,2015,13,182
6,20,gleaf_ang3,msr,LEAF-2,degree,01/13/2015,2015,13,182
6,10,gleaf_ang3,msr,LEAF-3,degree,01/13/2015,2015,13,182
6,10,gleaf_ang3,msr,LEAF-4,degree,01/13/2015,2015,13,182
