date,value,element,unit,sensor,method,treat,lat,lon,crop,season,source
3/22/2015,4.457770558,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
3/23/2015,4.708139144,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
3/24/2015,3.203521444,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
3/25/2015,2.458383841,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
3/26/2015,2.927481451,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
3/27/2015,2.427850221,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
3/30/2015,1.66040873,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
3/31/2015,2.359891977,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/4/2015,0.882558225,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/6/2015,1.406866786,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/7/2015,2.934668771,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/8/2015,2.588417651,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/9/2015,2.273217852,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/13/2015,1.850469171,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/15/2015,1.125369625,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/16/2015,2.238545105,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/19/2015,1.407296421,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/21/2015,1.19456027,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/22/2015,1.652508547,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/24/2015,1.284810293,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/25/2015,1.099105477,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/26/2015,1.928546094,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/27/2015,1.594114829,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/29/2015,1.127031869,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,Without Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
1/22/2014,6.37,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
1/23/2014,8.63,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
1/25/2014,8.65,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
1/26/2014,7.58,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
1/29/2014,8.42,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
1/30/2014,8.42,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
2/1/2014,8.6,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
2/2/2014,8.09,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
2/3/2014,8.49,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
2/4/2014,8.41,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
3/2/2014,7.5,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
3/3/2014,6.95,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
3/4/2014,8.42,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
3/17/2014,5.98,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
3/20/2014,5.59,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
3/23/2014,6.94,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
4/30/2014,3.1,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/1/2014,2.55,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/2/2014,2.44,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/3/2014,3.01,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/4/2014,3.22,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/5/2014,3.3,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/8/2014,3.33,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/9/2014,2.87,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/10/2014,5.05,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/11/2014,4.94,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/13/2014,2.7,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/14/2014,2.42,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/15/2014,2.77,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/16/2014,2.9,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/17/2014,3.41,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/18/2014,2.1,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/19/2014,3.03,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/20/2014,3.22,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/21/2014,2.7,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/30/2014,5.17,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
5/31/2014,3.65,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/2/2014,3.05,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/4/2014,4.77,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/5/2014,3.5,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/7/2014,3.7,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/8/2014,4.2,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/9/2014,3.77,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/10/2014,3.52,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/11/2014,4.93,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/12/2014,4.72,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/13/2014,4.6,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/14/2014,4.07,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/15/2014,4.17,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/16/2014,4.17,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/17/2014,4.69,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/18/2014,4.11,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/21/2014,4.21,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/23/2014,3.6,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/25/2014,3.58,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/26/2014,4.14,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/27/2014,4.55,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/28/2014,4.4,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/29/2014,2.53,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
6/30/2014,5.37,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
7/1/2014,5.17,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
7/2/2014,5.16,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
7/3/2014,5,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
7/4/2014,4.79,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
7/5/2014,4.9,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
7/6/2014,4.94,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
10/10/2014,4.08680761,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
10/11/2014,3.790007969,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
10/13/2014,4.048620518,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
10/14/2014,4.310117346,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
10/15/2014,3.970635787,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
10/16/2014,3.643010218,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
10/17/2014,4.159102201,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
10/19/2014,2.041060291,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
10/22/2014,3.130125363,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
10/25/2014,4.344637952,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/5/2014,5.94913155,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/8/2014,5.050190868,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/9/2014,6.007543595,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/10/2014,5.777475679,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/11/2014,2.306122632,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/13/2014,3.764305619,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/14/2014,4.168184777,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/15/2014,4.280371587,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/16/2014,4.608193389,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/17/2014,4.279271307,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/18/2014,6.248281685,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/19/2014,2.383468901,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/20/2014,6.210678736,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/27/2014,4.339259326,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/28/2014,3.314974483,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
11/29/2014,5.634449487,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
12/1/2014,7.688271846,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,With Straw,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git
