date,value,element,unit,sensor,method,treat,lat,lon,crop,season,source,M_ID,meas_ID,type,sub_type,units,year,doy,dap
03/18/2016,720.2307962,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,78,285
03/19/2016,722.9929583,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,79,286
03/20/2016,725.0646197,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,80,287
03/21/2016,727.032807,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,81,288
03/23/2016,732.6128753,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,83,290
03/24/2016,735.5779605,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,84,291
03/26/2016,739.9848175,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,86,293
03/27/2016,741.9078979,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,87,294
03/28/2016,744.217007,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,88,295
03/29/2016,746.4172769,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,89,296
03/31/2016,750.0422946,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,91,298
04/01/2016,751.967431,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,92,299
04/02/2016,753.9995011,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,93,300
04/03/2016,756.0682802,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,94,301
04/04/2016,758.2381019,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,95,302
04/05/2016,760.6455033,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,96,303
04/06/2016,762.6980278,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,97,304
04/07/2016,764.6045113,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,98,305
04/08/2016,766.7103602,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,7,et_acc,obs,NA,mm/day,2016,99,306
03/03/2014,401.250013,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,4,et_acc,obs,NA,mm/day,2014,62,140
03/12/2014,429.060013,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,4,et_acc,obs,NA,mm/day,2014,71,149
03/18/2014,448.680013,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,4,et_acc,obs,NA,mm/day,2014,77,155
04/02/2014,491.880013,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,4,et_acc,obs,NA,mm/day,2014,92,170
04/19/2014,542.6805685,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,4,et_acc,obs,NA,mm/day,2014,109,187
04/25/2014,563.3701763,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,4,et_acc,obs,NA,mm/day,2014,115,193
04/26/2014,566.8451763,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,4,et_acc,obs,NA,mm/day,2014,116,194
04/27/2014,570.6601763,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,4,et_acc,obs,NA,mm/day,2014,117,195
04/28/2014,574.0951763,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,4,et_acc,obs,NA,mm/day,2014,118,196
05/01/2014,582.1648761,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,4,et_acc,obs,NA,mm/day,2014,121,199
05/03/2014,588.4993182,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,4,et_acc,obs,NA,mm/day,2014,123,201
05/09/2014,609.4749081,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,4,et_acc,obs,NA,mm/day,2014,129,207
05/10/2014,612.5608244,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,4,et_acc,obs,NA,mm/day,2014,130,208
05/11/2014,616.053566,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,4,et_acc,obs,NA,mm/day,2014,131,209
05/13/2014,622.0627892,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,4,et_acc,obs,NA,mm/day,2014,133,211
05/15/2014,625.399738,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,4,et_acc,obs,NA,mm/day,2014,135,213
05/16/2014,627.383289,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,4,et_acc,obs,NA,mm/day,2014,136,214
05/18/2014,631.0792079,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,4,et_acc,obs,NA,mm/day,2014,138,216
05/24/2014,636.2914502,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,4,et_acc,obs,NA,mm/day,2014,144,222
05/25/2014,637.2564502,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,4,et_acc,obs,NA,mm/day,2014,145,223
05/27/2014,640.2864502,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,4,et_acc,obs,NA,mm/day,2014,147,225
05/28/2014,642.2214502,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,4,et_acc,obs,NA,mm/day,2014,148,226
08/21/2014,5.753326793,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et_acc,obs,NA,mm/day,2014,233,38
09/06/2014,20.64912887,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et_acc,obs,NA,mm/day,2014,249,54
09/11/2014,26.60654334,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et_acc,obs,NA,mm/day,2014,254,59
09/14/2014,30.10438679,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et_acc,obs,NA,mm/day,2014,257,62
09/16/2014,34.26675466,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,259,64
09/17/2014,37.02790554,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,260,65
09/20/2014,45.91173173,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,263,68
09/21/2014,49.85063376,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,264,69
09/22/2014,53.64822773,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,265,70
10/01/2014,85.63276883,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,274,79
10/02/2014,89.6071168,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,275,80
10/03/2014,93.69279293,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,276,81
10/04/2014,97.58185804,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,277,82
10/05/2014,101.0471056,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et_acc,obs,NA,mm/day,2014,278,83
10/06/2014,103.7237965,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,279,84
10/09/2014,109.7589796,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et_acc,obs,NA,mm/day,2014,282,87
10/13/2014,121.1819093,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et_acc,obs,NA,mm/day,2014,286,91
10/14/2014,124.9378516,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,287,92
10/16/2014,130.4714101,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et_acc,obs,NA,mm/day,2014,289,94
10/19/2014,136.7709528,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et_acc,obs,NA,mm/day,2014,292,97
10/20/2014,139.4247875,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,293,98
10/21/2014,142.767365,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,294,99
10/22/2014,146.8631765,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,295,100
10/25/2014,159.517779,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,298,103
10/26/2014,163.5244387,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,299,104
10/27/2014,167.7367504,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,300,105
10/28/2014,170.5358815,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et_acc,obs,NA,mm/day,2014,301,106
10/29/2014,172.1413461,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,302,107
10/30/2014,173.9403255,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,303,108
11/08/2014,191.7558293,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,312,117
11/16/2014,211.3663649,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et_acc,obs,NA,mm/day,2014,320,125
11/18/2014,216.5011518,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et_acc,obs,NA,mm/day,2014,322,127
11/19/2014,218.2970044,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,323,128
11/20/2014,220.0345546,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et_acc,obs,NA,mm/day,2014,324,129
11/27/2014,235.2341051,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,331,136
11/28/2014,237.034924,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,332,137
11/29/2014,238.9522929,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,333,138
12/01/2014,243.526862,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,335,140
12/02/2014,245.7013528,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,336,141
12/03/2014,247.5736589,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,337,142
12/06/2014,253.8349442,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,340,145
12/07/2014,256.1114233,et_acc,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et_acc,obs,NA,mm/day,2014,341,146
12/17/2014,282.7019576,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,351,156
12/24/2014,316.6032311,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,358,163
12/25/2014,323.3394903,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,359,164
12/26/2014,328.9227807,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2014,360,165
01/07/2015,379.9600776,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2015,7,177
01/09/2015,391.2337589,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2015,9,179
01/10/2015,398.061094,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2015,10,180
01/11/2015,402.7793782,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2015,11,181
01/12/2015,405.5896357,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et_acc,obs,NA,mm/day,2015,12,182
